Stars,1,1,0,2,Wild,1,2,1,4,20171227,,
Oilers,2,1,0,3,Jets,2,2,0,4,20171227,,
Coyotes,1,1,1,3,Avalanche,1,0,0,1,20171227,,
Golden Knights,1,1,2,4,Ducks,1,0,0,1,20171227,,
Bruins,2,0,1,0,3,Capitals,0,2,1,1,4,20171228
Canadiens,0,1,0,1,Lightning,0,1,2,3,20171228,,
Flyers,0,0,2,2,Panthers,1,2,0,3,20171228,,
Maple Leafs,3,3,1,7,Coyotes,2,1,1,4,20171228,,
Blackhawks,1,0,1,2,Canucks,1,1,3,5,20171228,,
Golden Knights,0,1,1,1,3,Kings,1,0,1,0,2,20171228
Flames,2,0,0,0,2,Sharks,1,0,1,1,3,20171228
Sabres,0,2,1,1,4,Devils,1,2,0,0,3,20171229
Blue Jackets,0,3,1,4,Senators,0,3,2,5,20171229,,
Rangers,1,0,1,0,2,Red Wings,0,1,1,1,3,20171229
Flyers,0,3,2,5,Lightning,1,1,1,3,20171229,,
Penguins,1,0,0,1,Hurricanes,0,2,0,2,20171229,,
Predators,1,0,1,2,Wild,2,1,1,4,20171229,,
Islanders,0,1,1,2,Jets,2,0,2,4,20171229,,
Blues,0,0,2,2,Stars,0,1,3,4,20171229,,
